"split","image","label","source_split"
"test","road74_png.rf.f07dfd250daee4e7435c2235eb3c0ec8.jpg","road74_png.rf.f07dfd250daee4e7435c2235eb3c0ec8.txt","train"
"test","road739_png.rf.ee05b69686f0780ed84f881ba0b2378e.jpg","road739_png.rf.ee05b69686f0780ed84f881ba0b2378e.txt","train"
"test","FisheyeCamera_1_00574_png.rf.b88232880a78dee0334f63c17f40ba8e.jpg","FisheyeCamera_1_00574_png.rf.b88232880a78dee0334f63c17f40ba8e.txt","valid"
"test","road426_png.rf.85331f5f4317899b488a57b5fc76e468.jpg","road426_png.rf.85331f5f4317899b488a57b5fc76e468.txt","train"
"test","FisheyeCamera_1_00922_png.rf.d2f15cc67c711bd166a2a0890d3835b3.jpg","FisheyeCamera_1_00922_png.rf.d2f15cc67c711bd166a2a0890d3835b3.txt","test"
"test","00003_00021_00026_png.rf.6a7f3dd0ef7e812951fb2273db1fdd59.jpg","00003_00021_00026_png.rf.6a7f3dd0ef7e812951fb2273db1fdd59.txt","train"
"test","FisheyeCamera_1_00278_png.rf.e791d687840ee39fd330d5b7f52c49b0.jpg","FisheyeCamera_1_00278_png.rf.e791d687840ee39fd330d5b7f52c49b0.txt","train"
"test","00005_00044_00002_png.rf.7abdf963a5516136b810beb093ca3e6a.jpg","00005_00044_00002_png.rf.7abdf963a5516136b810beb093ca3e6a.txt","train"
"test","00000_00000_00016_png.rf.938e862029d4591c4981a1b3e691699a.jpg","00000_00000_00016_png.rf.938e862029d4591c4981a1b3e691699a.txt","train"
"test","00007_00010_00027_png.rf.9fc5eb08a5cf1ca9d574d0c073631ab4.jpg","00007_00010_00027_png.rf.9fc5eb08a5cf1ca9d574d0c073631ab4.txt","valid"
"test","00000_00004_00011_png.rf.cf2b6e470d9f4817e27fcd69ebea2f1b.jpg","00000_00004_00011_png.rf.cf2b6e470d9f4817e27fcd69ebea2f1b.txt","train"
"test","001290_jpg.rf.b9e571a78453d888da0cbf6446a2bd53.jpg","001290_jpg.rf.b9e571a78453d888da0cbf6446a2bd53.txt","test"
"test","fe70f927-cb53-477a-9466-861bbb6a5c02_jpg.rf.b09d990cccae2634d07064cb7812340b.jpg","fe70f927-cb53-477a-9466-861bbb6a5c02_jpg.rf.b09d990cccae2634d07064cb7812340b.txt","valid"
"test","000432_jpg.rf.288943a7a0a71438762b405a73af1b0a.jpg","000432_jpg.rf.288943a7a0a71438762b405a73af1b0a.txt","valid"
"test","000879_jpg.rf.d2a5c6b56b030c69bd631696e08a249e.jpg","000879_jpg.rf.d2a5c6b56b030c69bd631696e08a249e.txt","train"
"test","00001_00011_00017_png.rf.6b4f1b8c819df629cc74365c758575bd.jpg","00001_00011_00017_png.rf.6b4f1b8c819df629cc74365c758575bd.txt","train"
"test","00003_00003_00021_png.rf.92c236d36133c658ca2f7549582bf543.jpg","00003_00003_00021_png.rf.92c236d36133c658ca2f7549582bf543.txt","train"
"test","00004_00060_00019_png.rf.aa0f359ab9d37c4af21f709b1f3f6290.jpg","00004_00060_00019_png.rf.aa0f359ab9d37c4af21f709b1f3f6290.txt","valid"
"test","00001_00066_00018_png.rf.4d8bb86b79e77a59cbd296ce0ffb830e.jpg","00001_00066_00018_png.rf.4d8bb86b79e77a59cbd296ce0ffb830e.txt","valid"
"test","FisheyeCamera_1_00633_png.rf.a10ae469370bc8d56ade7472642a00a2.jpg","FisheyeCamera_1_00633_png.rf.a10ae469370bc8d56ade7472642a00a2.txt","train"
"test","FisheyeCamera_1_00013_png.rf.e34906e122fa5faa499e8cb862041260.jpg","FisheyeCamera_1_00013_png.rf.e34906e122fa5faa499e8cb862041260.txt","train"
"test","FisheyeCamera_1_01096_png.rf.64f3f99b3603af047eb85ea3f689168f.jpg","FisheyeCamera_1_01096_png.rf.64f3f99b3603af047eb85ea3f689168f.txt","train"
"test","00007_00023_00022_png.rf.919cbe589d3946c8ab79f0aec6d54c3d.jpg","00007_00023_00022_png.rf.919cbe589d3946c8ab79f0aec6d54c3d.txt","train"
"test","000152_jpg.rf.8a6f089038fca091cf752321dc1824af.jpg","000152_jpg.rf.8a6f089038fca091cf752321dc1824af.txt","train"
"test","00004_00034_00013_png.rf.44836dca6136d9df04f27a1c772fe026.jpg","00004_00034_00013_png.rf.44836dca6136d9df04f27a1c772fe026.txt","train"
"test","00001_00033_00011_png.rf.25916d651554e344104920ae3d15e3fe.jpg","00001_00033_00011_png.rf.25916d651554e344104920ae3d15e3fe.txt","train"
"test","001665_JPG_jpg.rf.be265994816f5b13bcd39bc439b0bdf1.jpg","001665_JPG_jpg.rf.be265994816f5b13bcd39bc439b0bdf1.txt","train"
"test","000633_jpg.rf.48e1bce05895f87c1ba77c9998f19389.jpg","000633_jpg.rf.48e1bce05895f87c1ba77c9998f19389.txt","train"
"test","001077_jpg.rf.e6fa994236a054cca78351148af8d084.jpg","001077_jpg.rf.e6fa994236a054cca78351148af8d084.txt","train"
"test","00000_00003_00028_png.rf.960bf9f49640e5ea48ef995a28577d2c.jpg","00000_00003_00028_png.rf.960bf9f49640e5ea48ef995a28577d2c.txt","valid"
"test","00014_00006_00014_png.rf.7dbe64d4a6b65927f247e71d6e9e8cda.jpg","00014_00006_00014_png.rf.7dbe64d4a6b65927f247e71d6e9e8cda.txt","train"
"test","00002_00065_00003_png.rf.dab905d58e32fcb6e3d6af58b1551ed0.jpg","00002_00065_00003_png.rf.dab905d58e32fcb6e3d6af58b1551ed0.txt","train"
"test","FisheyeCamera_1_00018_png.rf.024e5db000868773b41463a9bc60b285.jpg","FisheyeCamera_1_00018_png.rf.024e5db000868773b41463a9bc60b285.txt","test"
"test","road520_png.rf.9ba621398679249441b3e2bf2ac43e5c.jpg","road520_png.rf.9ba621398679249441b3e2bf2ac43e5c.txt","test"
"test","00008_00020_00014_png.rf.8104d1a72bbad0a6f4750bfe16e80a81.jpg","00008_00020_00014_png.rf.8104d1a72bbad0a6f4750bfe16e80a81.txt","train"
"test","00002_00025_00000_png.rf.cc9d1de3fc2dfee0c8767f6de9079b52.jpg","00002_00025_00000_png.rf.cc9d1de3fc2dfee0c8767f6de9079b52.txt","train"
"test","00004_00030_00006_png.rf.f69f05f02525659e995ee9895af0f1d1.jpg","00004_00030_00006_png.rf.f69f05f02525659e995ee9895af0f1d1.txt","train"
"test","00000_00005_00014_png.rf.d2da92d2ea3b5217e724f85dfffc0f5a.jpg","00000_00005_00014_png.rf.d2da92d2ea3b5217e724f85dfffc0f5a.txt","train"
"test","001005_jpg.rf.21c91a7ed69e40d1d7be12b4f0b3bea8.jpg","001005_jpg.rf.21c91a7ed69e40d1d7be12b4f0b3bea8.txt","train"
"test","000953_JPG_jpg.rf.daa57471ec9786007806890372800108.jpg","000953_JPG_jpg.rf.daa57471ec9786007806890372800108.txt","train"
"test","FisheyeCamera_1_00456_png.rf.3d9ddaaa155338f423231577f4bcc59c.jpg","FisheyeCamera_1_00456_png.rf.3d9ddaaa155338f423231577f4bcc59c.txt","valid"
"test","FisheyeCamera_1_00018_png.rf.19710f397e1515da51ca37539e8f7389.jpg","FisheyeCamera_1_00018_png.rf.19710f397e1515da51ca37539e8f7389.txt","train"
"test","00003_00010_00016_png.rf.5f69f194a62559c9022126f875e4e7e4.jpg","00003_00010_00016_png.rf.5f69f194a62559c9022126f875e4e7e4.txt","train"
"test","00008_00012_00026_png.rf.faeb75c77f498ad118b7558eb714148d.jpg","00008_00012_00026_png.rf.faeb75c77f498ad118b7558eb714148d.txt","valid"
"test","000035_jpg.rf.2991418ed5eb15fa62f53b2cb031b955.jpg","000035_jpg.rf.2991418ed5eb15fa62f53b2cb031b955.txt","train"
"test","000058_jpg.rf.2826299d1b620fa43e72a8bf6f800084.jpg","000058_jpg.rf.2826299d1b620fa43e72a8bf6f800084.txt","valid"
"test","00001_00057_00014_png.rf.9b61ec227c896cb61db070edfa9dfcdc.jpg","00001_00057_00014_png.rf.9b61ec227c896cb61db070edfa9dfcdc.txt","train"
"test","00014_00001_00005_png.rf.cea9de486193e4b212231cdad990df29.jpg","00014_00001_00005_png.rf.cea9de486193e4b212231cdad990df29.txt","train"
"test","00001_00027_00013_png.rf.dc59ee9bdb6c1474e316fdd4a62d1911.jpg","00001_00027_00013_png.rf.dc59ee9bdb6c1474e316fdd4a62d1911.txt","train"
"test","00003_00004_00008_png.rf.804c6dd776a936b733948099d2f35b4e.jpg","00003_00004_00008_png.rf.804c6dd776a936b733948099d2f35b4e.txt","train"
"test","00008_00011_00006_png.rf.31c2c35b59dbbbc909eb4c90b6cff449.jpg","00008_00011_00006_png.rf.31c2c35b59dbbbc909eb4c90b6cff449.txt","test"
"test","00005_00044_00008_png.rf.68d2e7baf7b5f863f3bd3971e24290c4.jpg","00005_00044_00008_png.rf.68d2e7baf7b5f863f3bd3971e24290c4.txt","train"
"test","000181_jpg.rf.00932e8b3661ed0f22d38c7cef6acb56.jpg","000181_jpg.rf.00932e8b3661ed0f22d38c7cef6acb56.txt","train"
"test","000033_jpg.rf.99c66cbd7d637778555e387ff4399280.jpg","000033_jpg.rf.99c66cbd7d637778555e387ff4399280.txt","train"
"test","000800_jpg.rf.dfbaf3c672f5a4850030bc4f3159bf59.jpg","000800_jpg.rf.dfbaf3c672f5a4850030bc4f3159bf59.txt","train"
"test","00005_00014_00003_png.rf.32af8262bec7d780730b7967e6fe3442.jpg","00005_00014_00003_png.rf.32af8262bec7d780730b7967e6fe3442.txt","train"
"test","000009_jpg.rf.7a487ecfd58a63f20bef23e30ad225b0.jpg","000009_jpg.rf.7a487ecfd58a63f20bef23e30ad225b0.txt","train"
"test","00003_00008_00014_png.rf.f9d548761611d69cad4471822e771d27.jpg","00003_00008_00014_png.rf.f9d548761611d69cad4471822e771d27.txt","valid"
"test","road757_png.rf.ad531406e17fdcb09078dab6b20b51df.jpg","road757_png.rf.ad531406e17fdcb09078dab6b20b51df.txt","train"
"test","00003_00003_00005_png.rf.bb1550e61511959a7ebd3aa363b039e9.jpg","00003_00003_00005_png.rf.bb1550e61511959a7ebd3aa363b039e9.txt","train"
"test","FisheyeCamera_1_00166_png.rf.c721dd3d70633dccc71397b80b83f934.jpg","FisheyeCamera_1_00166_png.rf.c721dd3d70633dccc71397b80b83f934.txt","train"
"test","001280_jpg.rf.62a695c36a8780ebbcd9855534903398.jpg","001280_jpg.rf.62a695c36a8780ebbcd9855534903398.txt","valid"
"test","00000_00001_00017_png.rf.e7428667790f470e93cd26d775232663.jpg","00000_00001_00017_png.rf.e7428667790f470e93cd26d775232663.txt","valid"
"test","00003_00028_00012_png.rf.635c9b9303963b7ae85c29f95097b81c.jpg","00003_00028_00012_png.rf.635c9b9303963b7ae85c29f95097b81c.txt","train"
"test","00001_00058_00006_png.rf.91b57b78512e2aae9d61c434a97b7cf4.jpg","00001_00058_00006_png.rf.91b57b78512e2aae9d61c434a97b7cf4.txt","train"
"test","000887_jpg.rf.ef0c19bacd233003b7ff70ebc8bd9633.jpg","000887_jpg.rf.ef0c19bacd233003b7ff70ebc8bd9633.txt","test"
"test","000242_jpg.rf.311a8c313fc7e2ef2e96c76a5d01c4fb.jpg","000242_jpg.rf.311a8c313fc7e2ef2e96c76a5d01c4fb.txt","valid"
"test","road618_png.rf.f3eb8f7b1bfd73cb6517104ca2854100.jpg","road618_png.rf.f3eb8f7b1bfd73cb6517104ca2854100.txt","train"
"test","000754_jpg.rf.fde5c99eb1950828d7ed26c2cc391dd6.jpg","000754_jpg.rf.fde5c99eb1950828d7ed26c2cc391dd6.txt","valid"
"test","001625_JPG_jpg.rf.0014d9f58558b2b4357106c9e7016637.jpg","001625_JPG_jpg.rf.0014d9f58558b2b4357106c9e7016637.txt","train"
"test","FisheyeCamera_1_00144_png.rf.bc1718c60393752ce9aeda690b1f088f.jpg","FisheyeCamera_1_00144_png.rf.bc1718c60393752ce9aeda690b1f088f.txt","valid"
"test","00003_00013_00014_png.rf.5cebe3e5f3878ee74ca1e61e8acbd2bc.jpg","00003_00013_00014_png.rf.5cebe3e5f3878ee74ca1e61e8acbd2bc.txt","valid"
"test","001607_JPG_jpg.rf.7a09ef91bada1e03e43595d4e4f9cfca.jpg","001607_JPG_jpg.rf.7a09ef91bada1e03e43595d4e4f9cfca.txt","test"
"test","00014_00021_00026_png.rf.6424e5b0bf3749257c3d2ff79a28e135.jpg","00014_00021_00026_png.rf.6424e5b0bf3749257c3d2ff79a28e135.txt","train"
"test","00004_00010_00009_png.rf.b02496785355c905f819791abcf41271.jpg","00004_00010_00009_png.rf.b02496785355c905f819791abcf41271.txt","valid"
"test","00004_00036_00009_png.rf.3bf0c75e0b2826e3d0401c461ea4a818.jpg","00004_00036_00009_png.rf.3bf0c75e0b2826e3d0401c461ea4a818.txt","train"
"test","00001_00022_00002_png.rf.51e6b16ad76b8dbd6f6acfbbf34ea710.jpg","00001_00022_00002_png.rf.51e6b16ad76b8dbd6f6acfbbf34ea710.txt","train"
"test","00014_00004_00013_png.rf.30f3bff5465e9388d161fa7fb8e9d67f.jpg","00014_00004_00013_png.rf.30f3bff5465e9388d161fa7fb8e9d67f.txt","train"
"test","00014_00024_00017_png.rf.73c09fccee9995621cde546207ef0a45.jpg","00014_00024_00017_png.rf.73c09fccee9995621cde546207ef0a45.txt","train"
"test","00003_00003_00018_png.rf.c5cf0664cbda41b7391ee9053993df40.jpg","00003_00003_00018_png.rf.c5cf0664cbda41b7391ee9053993df40.txt","train"
"test","00004_00052_00015_png.rf.32b4f7330f09bdd8ed48cba7f7fe12aa.jpg","00004_00052_00015_png.rf.32b4f7330f09bdd8ed48cba7f7fe12aa.txt","train"
"test","00014_00015_00006_png.rf.7a85adc81e4fbc963a8267b652b2dbec.jpg","00014_00015_00006_png.rf.7a85adc81e4fbc963a8267b652b2dbec.txt","train"
"test","road766_png.rf.726f5d13a6629d9cf4276814b41b6e27.jpg","road766_png.rf.726f5d13a6629d9cf4276814b41b6e27.txt","valid"
"test","2257b962-595c-43ae-8f0d-575f1b55beb8_jpg.rf.6dc0555ce85fa8012dfd22f748f65a58.jpg","2257b962-595c-43ae-8f0d-575f1b55beb8_jpg.rf.6dc0555ce85fa8012dfd22f748f65a58.txt","test"
"test","00002_00031_00009_png.rf.4ebfb5eed1a5b55619581967a19b5351.jpg","00002_00031_00009_png.rf.4ebfb5eed1a5b55619581967a19b5351.txt","train"
"test","000528_jpg.rf.247df05aa55cd2ffa568bf2ce9721e73.jpg","000528_jpg.rf.247df05aa55cd2ffa568bf2ce9721e73.txt","train"
"test","00014_00010_00015_png.rf.e31ba290a451d37de1713cf1cae9db28.jpg","00014_00010_00015_png.rf.e31ba290a451d37de1713cf1cae9db28.txt","train"
"test","001698_JPG_jpg.rf.b081cbbd1c8d7046ce52a2a716d3ad42.jpg","001698_JPG_jpg.rf.b081cbbd1c8d7046ce52a2a716d3ad42.txt","train"
"test","001478_jpg.rf.5e93e357f02dba0e6054593e7673052d.jpg","001478_jpg.rf.5e93e357f02dba0e6054593e7673052d.txt","test"
"test","FisheyeCamera_1_00979_png.rf.1870c29fc0f7d622aef713d360d61e3d.jpg","FisheyeCamera_1_00979_png.rf.1870c29fc0f7d622aef713d360d61e3d.txt","train"
"test","FisheyeCamera_1_00341_png.rf.8dcf6b1930a1a0365299172aa984bd16.jpg","FisheyeCamera_1_00341_png.rf.8dcf6b1930a1a0365299172aa984bd16.txt","train"
"test","FisheyeCamera_1_00019_png.rf.e075506c04ea69c3d8a72772c2a0108b.jpg","FisheyeCamera_1_00019_png.rf.e075506c04ea69c3d8a72772c2a0108b.txt","valid"
"test","00000_00004_00013_png.rf.a419d5872818452f560f103020e1eb66.jpg","00000_00004_00013_png.rf.a419d5872818452f560f103020e1eb66.txt","train"
"test","00008_00012_00024_png.rf.b1ea1fa77a039d7ecd7ebfbebb3170e1.jpg","00008_00012_00024_png.rf.b1ea1fa77a039d7ecd7ebfbebb3170e1.txt","train"
"test","00000_00003_00020_png.rf.e466e73012f0efc28dc602690aa88828.jpg","00000_00003_00020_png.rf.e466e73012f0efc28dc602690aa88828.txt","valid"
"test","FisheyeCamera_1_00321_png.rf.062aa2882c037aff9712729ba9065f10.jpg","FisheyeCamera_1_00321_png.rf.062aa2882c037aff9712729ba9065f10.txt","train"
"test","road696_png.rf.4c99a49784bd2989f31749117e55e80d.jpg","road696_png.rf.4c99a49784bd2989f31749117e55e80d.txt","train"
"test","FisheyeCamera_1_00211_png.rf.a0471ee5626c6c2dddcba1ee7ddf07da.jpg","FisheyeCamera_1_00211_png.rf.a0471ee5626c6c2dddcba1ee7ddf07da.txt","test"
"test","000405_jpg.rf.5708ea01a5bb2bcfc443ee90a08ecc85.jpg","000405_jpg.rf.5708ea01a5bb2bcfc443ee90a08ecc85.txt","train"
"test","001019_jpg.rf.81df7884333b62b8989f4f132a07cd40.jpg","001019_jpg.rf.81df7884333b62b8989f4f132a07cd40.txt","train"
"test","00002_00067_00001_png.rf.e7f0ca7fc31be1d179a7f8123609d53b.jpg","00002_00067_00001_png.rf.e7f0ca7fc31be1d179a7f8123609d53b.txt","train"
"test","00014_00009_00014_png.rf.e9a01dd5c09c2eb8a17344f4f503ee3f.jpg","00014_00009_00014_png.rf.e9a01dd5c09c2eb8a17344f4f503ee3f.txt","test"
"test","FisheyeCamera_1_00148_png.rf.7b99504fb85fd61c2092daaa154c5a11.jpg","FisheyeCamera_1_00148_png.rf.7b99504fb85fd61c2092daaa154c5a11.txt","train"
"test","00001_00057_00012_png.rf.bd0a97f206f7c9c97a0c86fb7a8fdad2.jpg","00001_00057_00012_png.rf.bd0a97f206f7c9c97a0c86fb7a8fdad2.txt","train"
"test","00014_00008_00010_png.rf.53e58fce3a9f356f82115948b70e3ac7.jpg","00014_00008_00010_png.rf.53e58fce3a9f356f82115948b70e3ac7.txt","valid"
"test","00002_00027_00019_png.rf.9fbcddbbea8b8153644c860e5e95a3be.jpg","00002_00027_00019_png.rf.9fbcddbbea8b8153644c860e5e95a3be.txt","valid"
"test","FisheyeCamera_1_00162_png.rf.98425b3cb4a808ee8c34a392d1693d2c.jpg","FisheyeCamera_1_00162_png.rf.98425b3cb4a808ee8c34a392d1693d2c.txt","train"
"test","FisheyeCamera_1_00453_png.rf.eabaf71462ac5c4ebd3d4d3b6fea9a75.jpg","FisheyeCamera_1_00453_png.rf.eabaf71462ac5c4ebd3d4d3b6fea9a75.txt","train"
"test","FisheyeCamera_1_00290_png.rf.72368c9d24c8aa32159549a945709344.jpg","FisheyeCamera_1_00290_png.rf.72368c9d24c8aa32159549a945709344.txt","valid"
"test","00005_00047_00024_png.rf.84b79afcd4f7ce6ba70d2c48f2e7c7bd.jpg","00005_00047_00024_png.rf.84b79afcd4f7ce6ba70d2c48f2e7c7bd.txt","train"
"test","00000_00003_00003_png.rf.7b0919c392185820387355a0b4c6cd74.jpg","00000_00003_00003_png.rf.7b0919c392185820387355a0b4c6cd74.txt","test"
"test","road291_png.rf.db8488870cc219373169467399801cf5.jpg","road291_png.rf.db8488870cc219373169467399801cf5.txt","train"
"test","000325_jpg.rf.cabec771fbb72a088849098a4226f196.jpg","000325_jpg.rf.cabec771fbb72a088849098a4226f196.txt","train"
"test","FisheyeCamera_1_00605_png.rf.7a432e89589ee95d88b4994d89d44c45.jpg","FisheyeCamera_1_00605_png.rf.7a432e89589ee95d88b4994d89d44c45.txt","valid"
"test","000481_jpg.rf.c3ac4fda425e5413fe497807a8c7c510.jpg","000481_jpg.rf.c3ac4fda425e5413fe497807a8c7c510.txt","train"
"test","FisheyeCamera_1_00021_png.rf.a0d154398108fa455d0d8dccc800496f.jpg","FisheyeCamera_1_00021_png.rf.a0d154398108fa455d0d8dccc800496f.txt","train"
"test","00007_00042_00009_png.rf.082b7ca809ea3599b410a117afcd759c.jpg","00007_00042_00009_png.rf.082b7ca809ea3599b410a117afcd759c.txt","train"
"test","000572_jpg.rf.4acdc5dc31aa2a8afe766d5b15ad4434.jpg","000572_jpg.rf.4acdc5dc31aa2a8afe766d5b15ad4434.txt","valid"
"test","001059_jpg.rf.a7f54cfcdd3773d81a4977c75d20e255.jpg","001059_jpg.rf.a7f54cfcdd3773d81a4977c75d20e255.txt","test"
"test","000863_JPG_jpg.rf.caee60d9ca726100aa9f4249f68a24d8.jpg","000863_JPG_jpg.rf.caee60d9ca726100aa9f4249f68a24d8.txt","train"
"test","road106_png.rf.6c3fbe6ec4d9eaf39b9eaafd9ca2eee0.jpg","road106_png.rf.6c3fbe6ec4d9eaf39b9eaafd9ca2eee0.txt","train"
"test","001977_jpg.rf.fa4b4ded07aa0081085d204691372f42.jpg","001977_jpg.rf.fa4b4ded07aa0081085d204691372f42.txt","valid"
"test","00004_00051_00024_png.rf.8129de7e14b0efbd301c2dc3dceefc33.jpg","00004_00051_00024_png.rf.8129de7e14b0efbd301c2dc3dceefc33.txt","train"
"test","00003_00038_00015_png.rf.e066dc887d0ff4d570a50d2110e91eff.jpg","00003_00038_00015_png.rf.e066dc887d0ff4d570a50d2110e91eff.txt","test"
"test","FisheyeCamera_1_00226_png.rf.5c1db6292a5a2d1997314c6c054bbd9e.jpg","FisheyeCamera_1_00226_png.rf.5c1db6292a5a2d1997314c6c054bbd9e.txt","train"
"test","road575_png.rf.fe7ae33afa471e038fe99e0cb52ff5cd.jpg","road575_png.rf.fe7ae33afa471e038fe99e0cb52ff5cd.txt","valid"
"test","000013_jpg.rf.5b6a434101b599a30c9a43ab181f8d07.jpg","000013_jpg.rf.5b6a434101b599a30c9a43ab181f8d07.txt","valid"
"test","000320_jpg.rf.90a920afc93cfcdcec038e40b1a02d0b.jpg","000320_jpg.rf.90a920afc93cfcdcec038e40b1a02d0b.txt","valid"
"test","00003_00020_00009_png.rf.6fde151cc482228916383f7575db70a7.jpg","00003_00020_00009_png.rf.6fde151cc482228916383f7575db70a7.txt","train"
"test","FisheyeCamera_1_01147_png.rf.5eec5b57b5fbc623388330e4906aa9ee.jpg","FisheyeCamera_1_01147_png.rf.5eec5b57b5fbc623388330e4906aa9ee.txt","test"
"test","000619_jpg.rf.de2c28daae85ac9543b8de952433bc69.jpg","000619_jpg.rf.de2c28daae85ac9543b8de952433bc69.txt","train"
"test","00002_00050_00021_png.rf.cc93403935191bf0cdc0e54b7ae9bb5f.jpg","00002_00050_00021_png.rf.cc93403935191bf0cdc0e54b7ae9bb5f.txt","train"
"test","00003_00043_00008_png.rf.f4bb5e572346a9954aa49d4bd12530bc.jpg","00003_00043_00008_png.rf.f4bb5e572346a9954aa49d4bd12530bc.txt","train"
"test","road103_png.rf.860c38c74e815c550aa13c97dbe69874.jpg","road103_png.rf.860c38c74e815c550aa13c97dbe69874.txt","train"
"test","00002_00013_00024_png.rf.416f704946e8c3704e39a37223f4b907.jpg","00002_00013_00024_png.rf.416f704946e8c3704e39a37223f4b907.txt","train"
"test","road804_png.rf.1e703606c29dcea8f826be469a9e5bd5.jpg","road804_png.rf.1e703606c29dcea8f826be469a9e5bd5.txt","test"
"test","00000_00006_00019_png.rf.2e01bfbd556d38588d2e0932bcda36da.jpg","00000_00006_00019_png.rf.2e01bfbd556d38588d2e0932bcda36da.txt","train"
"test","00008_00010_00025_png.rf.30a186a061457e5a8de5bc72184994f1.jpg","00008_00010_00025_png.rf.30a186a061457e5a8de5bc72184994f1.txt","train"
"test","000386_jpg.rf.e6be9430eb23d0c1cf7d413a8034ddeb.jpg","000386_jpg.rf.e6be9430eb23d0c1cf7d413a8034ddeb.txt","train"
"test","000873_JPG_jpg.rf.2ef86b9b164f7aa9fc748ca294795173.jpg","000873_JPG_jpg.rf.2ef86b9b164f7aa9fc748ca294795173.txt","valid"
"test","00004_00038_00020_png.rf.5733346e5b17aa49ea0ddab534cd228e.jpg","00004_00038_00020_png.rf.5733346e5b17aa49ea0ddab534cd228e.txt","valid"
"test","00003_00045_00014_png.rf.6e2095e02c5af967ab1a28f23468d175.jpg","00003_00045_00014_png.rf.6e2095e02c5af967ab1a28f23468d175.txt","train"
"test","00014_00011_00008_png.rf.448770f54b8503fe22a0fe002c230e01.jpg","00014_00011_00008_png.rf.448770f54b8503fe22a0fe002c230e01.txt","train"
"test","00003_00010_00005_png.rf.3dea87332a660ede40c2ea29901390c2.jpg","00003_00010_00005_png.rf.3dea87332a660ede40c2ea29901390c2.txt","valid"
"test","00000_00000_00022_png.rf.621c139bb89660b1a0cfdcef71845cd1.jpg","00000_00000_00022_png.rf.621c139bb89660b1a0cfdcef71845cd1.txt","train"
"test","000742_jpg.rf.4e7fb821f99349d41e87a71a48d37e96.jpg","000742_jpg.rf.4e7fb821f99349d41e87a71a48d37e96.txt","train"
"test","00014_00007_00009_png.rf.66a5ae825e82d926d40202e55d5c565e.jpg","00014_00007_00009_png.rf.66a5ae825e82d926d40202e55d5c565e.txt","train"
"test","000401_jpg.rf.1952598d80f5d85c2f3e16bd2cbd7724.jpg","000401_jpg.rf.1952598d80f5d85c2f3e16bd2cbd7724.txt","valid"
"test","FisheyeCamera_1_00185_png.rf.00c19ae7c538700922e706cf1e527d1f.jpg","FisheyeCamera_1_00185_png.rf.00c19ae7c538700922e706cf1e527d1f.txt","valid"
"test","00002_00000_00025_png.rf.bd62dd48955c704509c9dca2260548dc.jpg","00002_00000_00025_png.rf.bd62dd48955c704509c9dca2260548dc.txt","train"
"test","001237_jpg.rf.308f45231e90a047a8838a40deec20cc.jpg","001237_jpg.rf.308f45231e90a047a8838a40deec20cc.txt","train"
"test","00014_00023_00023_png.rf.bd7b90d4194585a62e92b8c81da546e9.jpg","00014_00023_00023_png.rf.bd7b90d4194585a62e92b8c81da546e9.txt","train"
"test","00014_00009_00018_png.rf.657fac3916cb81c53827923a54c7d855.jpg","00014_00009_00018_png.rf.657fac3916cb81c53827923a54c7d855.txt","train"
"test","001438_jpg.rf.4b988cd232ffee37453872ea3c66a719.jpg","001438_jpg.rf.4b988cd232ffee37453872ea3c66a719.txt","train"
"test","000144_jpg.rf.24a27bc232f6d624defa042b642dedce.jpg","000144_jpg.rf.24a27bc232f6d624defa042b642dedce.txt","train"
"test","00005_00029_00018_png.rf.d55d9dd0cab6cfc5c7566bacf8fd7cfc.jpg","00005_00029_00018_png.rf.d55d9dd0cab6cfc5c7566bacf8fd7cfc.txt","train"
"test","00000_00000_00026_png.rf.5ce71d6a737a4d51b618fddc70b2d215.jpg","00000_00000_00026_png.rf.5ce71d6a737a4d51b618fddc70b2d215.txt","train"
"test","FisheyeCamera_1_00613_png.rf.50b4b9a85621b8a4288ad7a03bae84a9.jpg","FisheyeCamera_1_00613_png.rf.50b4b9a85621b8a4288ad7a03bae84a9.txt","train"
"test","000180_jpg.rf.9394f64e22b96df8adffe9e408811376.jpg","000180_jpg.rf.9394f64e22b96df8adffe9e408811376.txt","train"
"test","00002_00056_00000_png.rf.58a8d1e13df7797cc3bfdccddb491f2a.jpg","00002_00056_00000_png.rf.58a8d1e13df7797cc3bfdccddb491f2a.txt","train"
"test","000747_jpg.rf.3094e25bbd9eab82ffa3ef8bc04fe859.jpg","000747_jpg.rf.3094e25bbd9eab82ffa3ef8bc04fe859.txt","train"
"test","000204_jpg.rf.771b906c68c990e9ff9e273ef15e0917.jpg","000204_jpg.rf.771b906c68c990e9ff9e273ef15e0917.txt","test"
"test","001259_jpg.rf.58bde8a4c123a59bcd9e336548424ea2.jpg","001259_jpg.rf.58bde8a4c123a59bcd9e336548424ea2.txt","test"
"test","00004_00034_00004_png.rf.8ea1c2c6ccd5102745127854c63e0de3.jpg","00004_00034_00004_png.rf.8ea1c2c6ccd5102745127854c63e0de3.txt","train"
"test","00004_00051_00012_png.rf.2be7bfaddb8a4cbeb8f63458b824ee5e.jpg","00004_00051_00012_png.rf.2be7bfaddb8a4cbeb8f63458b824ee5e.txt","train"
